"date","id","title","rubric","subrubric","publikations_status","primaryTenantCode","kanton"
2023-07-04,"e17c4752-adea-4f59-be6c-a54079c1d650","Löschung Kläy Computing AG in Liquidation, Bern","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"648bfe7e-7dda-49ad-b133-cfdb4c464770","Löschung En Garde Immobilien GmbH in Liq., Spiez","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"a150cf94-9ed5-409a-9874-26379c89843a","Löschung Hänni Immobilien AG, in Liquidation, Gals","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"7f9bc985-4543-4245-9683-d01aa875034d","Löschung Glauser AG Konolfingen, in Liquidation, Konolfingen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"aa2f0ada-7408-4359-88d4-fde1d49913a5","Löschung Lucoma ABC GmbH in Liquidation, Spiez","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"b49aa28f-b7b1-45c3-9abf-a26514707bc0","Löschung Heskal AG in Liquidation, Allmendingen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"84a671f2-4b6b-4eb6-b62d-79925a5a06bb","Löschung Marie-Thérèse Suppi, Sierre","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"eaa60957-264a-4818-ac33-61973a32cdd7","Löschung AS peinture, Salihu, Genève","HR","HR03","PUBLISHED","shab","GE"
2023-07-04,"86b05c9c-ae4c-4345-908d-b7d595f9ef73","Löschung ENTREPRISE YUNG, Veyrier","HR","HR03","PUBLISHED","shab","GE"
2023-07-04,"3bfc839d-8972-4262-a324-1f7c0352c306","Neueintragung MH Armierungen GmbH, Münchenbuchsee","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"fa7c99a1-5811-41b1-a505-303b19e7b12b","Neueintragung Multi Service Kropf GmbH, Reichenbach im Kandertal","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"29953a29-356b-4031-8588-a809f154ca8c","Neueintragung Little Gastro GmbH, Schmerikon","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"b1feb3ec-1b61-4cdc-a2fe-cd830a0c5e78","Neueintragung Blueberry & Juniper GmbH, Guttannen","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"8d40804a-627e-4b0c-b7c8-d3dc11ba81c4","Neueintragung Heyweb GmbH, St. Gallen","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"284d1f27-4aa9-445c-b030-0482a3dda2f4","Neueintragung Kaufmännische Grundbildung Wil GmbH, Wil (SG)","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"1202e651-6829-482d-b953-0a3e37c41cda","Neueintragung Cortese Consulting, Zuzwil (SG)","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"3d0ecc25-8e3f-4223-87c7-cf4a20f66301","Neueintragung De Familieplanet - Brütsch, Ramsen","HR","HR01","PUBLISHED","shab","SH"
2023-07-04,"957c3513-f8ef-4ed8-97ad-ef03604b3f54","Neueintragung Athletic Food, Inhaber Akyer, Wartau","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"d3e4d2bd-f943-457b-a9ea-e968c2205f0d","Neueintragung Suter.Legal. AG, Küsnacht (ZH)","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"efdf2930-b74b-4a1b-9bd6-32c3095ce8ee","Neueintragung Chez Champion Sahil Mahmood, Biel/Bienne","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"58576822-dc26-4e2a-b37c-893d0b71eaba","Neueintragung WELCOME SERVICE Sàrl, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"fdcef088-795c-4a86-a468-3e3651dba874","Neueintragung Shine Clean Kika, Rafz","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"8a5c7924-db4e-4e88-945a-4eddd5683a04","Neueintragung SGR Swiss Global Robotics Selo, Wädenswil","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"a927d77f-5d90-4989-9a10-090834a8758b","Neueintragung Shawwa New Leaf Mediation, Kilchberg (ZH)","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"6c63535d-fbda-45f1-ac85-48cef2e538d6","Löschung The Art of Consulting AG, Gais","HR","HR03","PUBLISHED","shab","AR"
2023-07-04,"af4f2b3d-cff3-4eb0-b0a0-cf55d9d94ad8","Löschung ZK Consulting GmbH in Liquidation, Hägendorf","HR","HR03","PUBLISHED","shab","SO"
2023-07-04,"36963b55-ca8e-406e-a912-d250918389ad","Löschung Ibong GmbH in Liquidation, Schaffhausen","HR","HR03","PUBLISHED","shab","SH"
2023-07-04,"2476e3d3-7d1b-407d-b9ea-8d06e72e83ba","Löschung CORESTATE Capital Transactions AG, Freienbach","HR","HR03","PUBLISHED","shab","SZ"
2023-07-04,"c8b93b5f-58cb-428b-8b38-8bcc5ddec2d8","Löschung Nold Design GmbH in Liquidation, Wynigen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"53507954-8d90-4b31-af38-9243e9d1310c","Löschung IDIMMO MANAGEMENT AG, Altendorf","HR","HR03","PUBLISHED","shab","SZ"
2023-07-04,"a21334bc-d6d9-48a1-88f9-2e91b47befef","Löschung ARIA-Service GmbH, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"03267a97-c510-4a00-a20c-320f9c7b798a","Löschung JFC Partners AG, Emmetten","HR","HR03","PUBLISHED","shab","NW"
2023-07-04,"4ac8d4af-0c9a-43a3-9dd2-7bc770d6544f","Löschung Augenarztpraxis Dr. Stammbuck, Schwyz","HR","HR03","PUBLISHED","shab","SZ"
2023-07-04,"8a461e23-235b-4731-970e-d878d82ebb7d","Neueintragung Clos Chante Cigale Sàrl, Vétroz","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"4d324427-f62d-4c43-b5c7-28707eb2e416","Neueintragung ECS Cambes Sàrl, Collombey-Muraz","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"9e9a7509-423f-48f3-a412-97a037568367","Neueintragung Cabinet médical Abdelaziz Attou Sàrl, Monthey","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"d684cb93-be70-4871-89dd-6bcf426d2659","Neueintragung AletschPhysio GmbH, Fiesch","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"ded493d2-657b-483d-aa3e-841acc340678","Neueintragung Mariétan Holding SA, Monthey","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"b296f919-0cf1-4109-aaf5-dca39b344b46","Neueintragung Willy Roserens architecture SA, Fully","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"d93d7abe-fc63-465e-84e2-8b6ec46b63a5","Neueintragung Wohnidee Luzern AG, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-04,"c9904881-dad7-4863-a7ac-d285418ae561","Neueintragung Groupe Neemma Services Sàrl, Valbroye","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"254ca62c-dfc0-4842-94ba-10f5e159f39d","Neueintragung Jorinde AG, Sierre","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"574c4e12-c29e-49be-ac35-1268d27197c5","Neueintragung ChokDee Sàrl, Gollion","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"bd3d78e2-0ff1-410a-bb77-81218bbaa2ac","Neueintragung Einhorn Manufaktur GmbH, Wolfenschiessen","HR","HR01","PUBLISHED","shab","NW"
2023-07-04,"9b48f2af-600b-4bc6-9376-cdc94a82ffe0","Neueintragung VAV Bau GmbH, Thun","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"ea18320b-3583-4925-9d6a-7cc79c054dfa","Neueintragung Homs E-Bike AG, Wollerau","HR","HR01","PUBLISHED","shab","SZ"
2023-07-04,"de7f3972-a19b-4701-a4a3-3911fc885440","Neueintragung Verlag Freudesprüng, Hindelbank","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"1e30992a-521c-4c52-be05-1f90e6286513","Neueintragung ValeoVita mobile Praxis Livia Kenel, Arth","HR","HR01","PUBLISHED","shab","SZ"
2023-07-04,"8bd4b0f1-1c4c-45e2-8203-aead7c0c5d03","Neueintragung Sedel Gastronomie AG, Speicher","HR","HR01","PUBLISHED","shab","AR"
2023-07-04,"410ac840-acf1-4953-bee3-e14b9fd3de6e","Neueintragung GAR & ZAM Multi-services Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"7739bbde-075b-4b39-a508-bfe3469e4bb8","Neueintragung Bären Herisau GmbH, Herisau","HR","HR01","PUBLISHED","shab","AR"
2023-07-04,"1f2a1ec6-c8ac-4b5b-846a-dd1050da7f8c","Neueintragung Privat SPA Royal GmbH, Neuhausen am Rheinfall","HR","HR01","PUBLISHED","shab","SH"
2023-07-04,"ceffcea7-6b2b-4295-96ae-75018a86b880","Neueintragung LimoStar Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"ee441942-a418-4c66-88b1-4eb46fa080b7","Neueintragung Runica, titulaire Ramadani, Meyrin","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"60d98ddc-08cc-4454-8e31-0b6d32830375","Löschung Orthopädie Rehatech Malgaroli & Glauser AG, Baden","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"6c0aded2-ed4d-4207-83f3-0a7d102000a2","Löschung Flurina Immobilien GmbH in Liquidation, Scuol","HR","HR03","PUBLISHED","shab","GR"
2023-07-04,"af1ffdca-995b-495a-9009-bf0e86bb6057","Löschung Gallary Kierpacz, Landquart","HR","HR03","PUBLISHED","shab","GR"
2023-07-04,"5b579a4c-b015-44b9-b3d9-469eae97027b","Löschung ROYAL KONSUM PANTELIC, Aarau","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"be3ea19c-2ab8-4f55-b386-3c69521c1d7a","Neueintragung Physio eMotion GmbH, Rapperswil-Jona","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"352c8ee4-c40d-48d0-9002-0560fa3b10a5","Neueintragung Luginbühl Fahrzeugtechnik AG, Möriken-Wildegg","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"afa2cc2e-a771-455c-8516-4256602b355e","Neueintragung moveme ag, Möriken-Wildegg","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"a94bd13c-17b1-4c23-acc4-239b1131216b","Neueintragung fysio7 GmbH, Chur","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"e74718ce-3b64-46d9-976c-f5538e7deaa4","Neueintragung Eternal Flow GmbH, Tübach","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"487b64dc-0422-4f79-a2ef-d4374c0736e8","Neueintragung bergfroh GmbH, Wetzikon (ZH)","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"b2169689-95b7-4946-b026-41bef5e6edbd","Neueintragung Figliuolo GmbH, Wittenbach","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"d58d0b08-7cc1-4958-90f4-6ad7dcc14bf9","Neueintragung Mazenauer ""OKKO"", St. Gallen","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"0c6a8e29-fa06-4c07-b1a4-4a83a30f01ec","Neueintragung Patrick Senn Coaching, Training & Speaking, Wallisellen","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"13da1386-84bb-4421-bf08-a9e557c0196a","Neueintragung ChustomUp Cujan, Lufingen","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"403fcbda-2cc9-4aa2-8937-7d3f6fbc41c5","Neueintragung Savoré Private Fine Dining Valentin Devigus, Herrliberg","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"5185011b-f56e-40ae-8b87-731fd43924e2","Neueintragung Naturgarten & Landschaft Waibel, Davos","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"49fcb3b6-78cf-4e61-8722-7446e39ffbea","Neueintragung LORENZO MARCUCCI / TIENDA DE ANITA, Bassersdorf","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"53fad982-c8c9-4157-b2f7-2cbfe9feb5ed","Neueintragung Fetz Ecommerce, Thal","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"1fdcdffc-ee43-4ee4-934e-8c352ff53aa6","Löschung Gira Financial Group AG in Liquidation, Hergiswil (NW)","HR","HR03","PUBLISHED","shab","NW"
2023-07-04,"c204a5cf-db03-49a6-9e0b-d693c4bc66c0","Löschung SWISS ECO GIFT SARL, Lausanne","HR","HR03","PUBLISHED","shab","VD"
2023-07-04,"be69f77e-4f3b-43b6-926e-3375ad4663d4","Löschung Milchverwertungsgenossenschaft Schmocken in Liquidation, Beatenberg","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"b86ea4ea-3492-451b-a32f-c7bb03f37db0","Löschung Hotel Jungfraublick AG in Liq., Lauterbrunnen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"971c1624-ac02-44b5-8ab1-7a7dfc1d5e48","Löschung Inno-care GmbH in Liquidation, Steffisburg","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"29ee940c-48d7-4779-bb1f-c1b22778da60","Löschung Käsereigenossenschaft Mannshaus in Liquidation, Wyssachen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"3642bece-0ffc-44ca-a420-7cba6a7694af","Löschung JEKO IMMO GmbH in Liq., Ittigen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"22c03973-b44f-411c-accb-ac7affd4b9a0","Löschung Immostandard SA en liq., Biel/Bienne","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"11c2a21e-bb97-4eab-8394-86ce44b2347f","Löschung Hi-Fi - Zurmühle, Luzern","HR","HR03","PUBLISHED","shab","LU"
2023-07-04,"81514197-9efa-4170-92ff-aa4902271555","Löschung Robert Chappatte, Tavannes","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"4c58275f-bc53-4dda-8fc4-fc121f14d3a9","Löschung CHEREVKO KSENiiA, Hitzkirch","HR","HR03","PUBLISHED","shab","LU"
2023-07-04,"0598c4c0-c0b6-449c-b221-1b2a1fd62289","Löschung PALUKU PHARMA CONSULTING, Lausanne","HR","HR03","PUBLISHED","shab","VD"
2023-07-04,"c5c3c899-5091-4c84-86e4-8c522f90da2f","Löschung Tale.bio Dupasquier, Préverenges","HR","HR03","PUBLISHED","shab","VD"
2023-07-04,"275e7323-99ce-43ab-b9c6-14a57efd77b7","Löschung CitySpion Oberland GmbH, Bern","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"79fdee17-9563-4e90-adb0-27227e08ff96","Löschung CitySpion Seeland GmbH, Bern","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"6c9a7849-ed70-41dc-8c64-547f09c57949","Löschung Döner Kebap Gewerbe Verband der Schweiz in Liquidation, Aarwangen","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"a1d0c5c5-37b1-4f50-be2c-06702babcac9","Löschung De Prato GmbH in Liq., Oberried am Brienzersee","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"0c86bdae-770b-412d-8ba6-744c5919d2b7","Löschung Vinothek 14 AG, Arth","HR","HR03","PUBLISHED","shab","SZ"
2023-07-04,"d063ea06-f6ed-46ce-b50b-d8d6916334b1","Löschung F. Gerber Flüssigtransporte GmbH in Liq., Krauchthal","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"d119c574-96b0-43e6-a56c-3b4cf141c662","Löschung Acca Larentia Ventures GmbH, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"4b2d0aa4-b3b5-4e71-8de7-814c15eac697","Löschung Hunter Douglas Administration GmbH, Luzern","HR","HR03","PUBLISHED","shab","LU"
2023-07-04,"617491d7-0aff-4994-a3bd-1cd61f096dea","Löschung licht[T]raum, M. Schürmann, Sarnen","HR","HR03","PUBLISHED","shab","OW"
2023-07-04,"d2ccbc83-66f0-4b4d-8759-1e63b23c3167","Neueintragung Hintzy Fabio plâtrerie-peinture, Val Terbi","HR","HR01","PUBLISHED","shab","JU"
2023-07-04,"90db0a6a-3e62-4fc6-a9f3-ea6b28a38ed8","Löschung The Art of Asset Management AG, Gais","HR","HR03","PUBLISHED","shab","AR"
2023-07-04,"7c1e700e-fcbe-48cf-adbe-1bb5a6fa5c7d","Löschung Allfinanz Makler AG, Bremgarten (AG)","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"a3c51291-9218-44a4-b0a6-c3a7599020f8","Löschung MeinArzt in Wettingen GmbH in Liquidation, Wettingen","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"7014df1f-3dcd-4885-9073-d7e13e5a290b","Löschung Tyche Technologies AG, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"1aa02f5c-f435-429c-8648-4869810ac908","Löschung Willy Roserens, Fully","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"86396808-d54a-4905-b9bf-7e6b0ad8ddff","Löschung Cabinet médical Dr Abdelaziz Attou, Monthey","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"495fb853-b7ae-49c9-8cf8-09c90dea41c6","Löschung Architekturbüro Gabathuler und Partner AG in Liquidation, Schiers","HR","HR03","PUBLISHED","shab","GR"
2023-07-04,"6051bf3b-5177-4696-afd4-7009ded64be7","Löschung Adolf Schäfl, Beratender Ingenieur, Obersiggenthal","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"cf3d82f5-940c-40ef-b74c-f7edf9675b41","Löschung sound on Michel Knecht, Obersiggenthal","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"bbed712a-bcf3-4fb9-83fb-4626d70a050a","Löschung MustQ GmbH in Liquidation, Zürich","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"06c53dbb-80f3-4ee9-9ef2-510264190f8c","Löschung Impackt Gipser GmbH in Liquidation, Dietlikon","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"d4c71c4c-a68c-4b41-938c-275edd5de364","Löschung Royal Pacific Coffee, Bruno Müller, Winterthur","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"8d01c9b3-162a-4f10-b914-9302b385cde7","Löschung ZürichPutzen Todorova Temenuzhka, Höri","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"7ca54734-c622-4dfa-bb39-c05b7b859577","Löschung Swiss Alps Hospitality Sàrl en liquidation, Veysonnaz","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"4efdbe89-ec0f-47dd-9cd5-6be05b1b3218","Löschung CNC Software Europe SA en liquidation, Porrentruy","HR","HR03","PUBLISHED","shab","JU"
2023-07-04,"f1723c7c-863c-45cc-8dda-007b1f62fd4f","Löschung Pascal et Nathalie Chételat Sàrl en liquidation, Val Terbi","HR","HR03","PUBLISHED","shab","JU"
2023-07-04,"c956a284-1d28-4f9d-9788-c23fc455cdf4","Löschung FAG, Fiduciaire André Glassey, Sion","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"25a1e398-c0c4-4939-8cdb-6d7404e433ff","Löschung Collomb Daniel, La Chaux-de-Fonds","HR","HR03","PUBLISHED","shab","NE"
2023-07-04,"f20344db-d9ed-40ce-8d1a-2ebe1b5e13b2","Löschung Poya BAR Ragami, Genève","HR","HR03","PUBLISHED","shab","GE"
2023-07-04,"b8f0cce5-4cae-4ddc-b439-735d8c58ef3f","Löschung Rubinberg AG in Liquidation, Risch","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"93418253-5bfd-4e17-9898-43a90785243d","Löschung Technische Isolierung Schweiz GmbH in Liquidation, Neuhausen am Rheinfall","HR","HR03","PUBLISHED","shab","SH"
2023-07-04,"003c08de-da5b-43ff-9782-cf13c445a1c2","Löschung Lopper Holding GmbH in Liquidation, Ennetbürgen","HR","HR03","PUBLISHED","shab","NW"
2023-07-04,"3ed99ac0-d32e-4512-b0b0-f4128b9e2061","Löschung PW Capital AG in Liquidation, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"435123ab-f37f-45e4-923f-4ba49f151933","Löschung HopSol Services GmbH, Freienbach","HR","HR03","PUBLISHED","shab","SZ"
2023-07-04,"9c846f11-476c-4304-b4b5-de845c71e5aa","Neueintragung D3LOS Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"bef288e5-3c57-4397-836a-4746569b06a2","Neueintragung Value Job SA, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"9e6c0ced-3b4b-49ce-b83e-ce26d2519a8d","Löschung R. Krasniqi, Aarau","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"776c88ca-965d-477f-92c1-46c731937e66","Löschung Actelion Ltd, Allschwil","HR","HR03","PUBLISHED","shab","BL"
2023-07-04,"32a2e504-0111-402b-ac57-8d6e4db24bbd","Löschung FBZ Liegenschaften AG, Zofingen","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"152ca86f-5bc6-487a-829c-2a4ac3f58eb5","Löschung Aquacultur AG, Klingnau","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"02e0e4b0-441a-4c4b-9dc5-6c228c6c1f39","Löschung R+B engineering ag, Brugg","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"adbbf65a-860a-45c6-8d15-b34086cb2a22","Löschung Cinzia Aeberhard, Graphic Web Design, Weinfelden","HR","HR03","PUBLISHED","shab","TG"
2023-07-04,"d820ca5b-7f24-4100-a03c-7ae3c686526a","Löschung M.L. Cosmetics Lindörfer, Lenzburg","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"43297aa1-4ee7-4e12-82b8-b18c6d3831b4","Löschung Hansueli Wyssmann Elektro-Installationen, Thundorf","HR","HR03","PUBLISHED","shab","TG"
2023-07-04,"85e81d9f-4dbf-475a-9136-5948fe455f7c","Löschung swrplus AG, Aarau","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"a7a35dac-19ce-49a7-a03e-56885590672d","Löschung Radio Raisig, Kreuzlingen","HR","HR03","PUBLISHED","shab","TG"
2023-07-04,"1d411398-336b-4919-9ab2-5a78dfa3350c","Löschung HUNTER DOUGLAS MANAGEMENT AG, Luzern","HR","HR03","PUBLISHED","shab","LU"
2023-07-04,"96dd53ee-d6a6-490a-b288-f62f488e5cbb","Löschung Auktions- & Handelshaus Zürichsee Cakir, Kilchberg (ZH)","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"4527750f-1689-4131-a11c-9626dee4ae2b","Löschung Fard Transport, Saedmucheshi, Adliswil","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"851c6479-9bed-4b3a-ad91-d34c521d6110","Löschung D. Petrovic Blitz-Reinigung, Winterthur","HR","HR03","PUBLISHED","shab","ZH"
2023-07-04,"f3b5c7b6-39ae-402a-9df2-bd54d425d52c","Neueintragung All-Clean Laser GmbH, Eschenbach (SG)","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"8b868295-43bc-4e67-8d5e-dac23309ad3d","Neueintragung Secure Platform Engineering AG, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"414cbfb5-f8dd-45f6-860c-e72f0b304f9c","Neueintragung Dalbe Zahnärzte AG, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"30367fb2-d1cc-4023-830e-de646d5fffe7","Neueintragung Saros GmbH, Breitenbach","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"d35cf096-e184-4a15-9e84-0820d9bcc525","Neueintragung Centaurium Vintage Aviation AG, Grenchen","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"72041687-900b-42cf-b8f4-fd94cd6f6114","Neueintragung P. Peltekian Creations, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"9e4db6e9-e3f1-456a-86a6-e0ccbf7e3980","Neueintragung B&S Immobilien Management KLG, Stein am Rhein","HR","HR01","PUBLISHED","shab","SH"
2023-07-04,"0f975004-3c3f-4872-a4f2-f7254e13f928","Neueintragung A & A Shop - Aliketa, Dornach","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"0f361925-c1c6-4292-8479-29f6fa3e45fe","Neueintragung wps4digital AG, Baden","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"83573413-e35b-41c5-bd0d-e67635d3d8df","Neueintragung Flohr Industrietechnik GmbH, Mellikon","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"86b872b9-c269-4148-a6f9-099b2b819b31","Neueintragung Schneideratelier Kathy's by Kathrin Schwyn, Schaffhausen","HR","HR01","PUBLISHED","shab","SH"
2023-07-04,"9a7430c7-2666-4054-a6ad-8130842f476c","Neueintragung Keller Weihnachtsbäume GmbH, Fahrwangen","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"b5197864-942f-4e96-a720-da2d606c42c8","Neueintragung P 09 Sàrl, Montreux","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"02feef67-3897-4a12-b4ff-8bfe6ed0b466","Neueintragung Schreinerei Käppeli AG, Merenschwand","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"4d1e6efe-e32a-473b-805d-267383830b13","Neueintragung Luca Kracke-Rigging und Seilzugang GmbH, Kreuzlingen","HR","HR01","PUBLISHED","shab","TG"
2023-07-04,"251b668f-bfea-4fe8-b55e-2d9f47620f62","Neueintragung 4Legs GmbH, Wettingen","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"0bd23859-ba51-46bc-9072-6722d3c6db9f","Neueintragung Scanlon Advisory Sàrl, La Rippe","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"e5bca0e1-961a-4124-bce0-80a5cc7b3ead","Neueintragung BeneFit - EMS by B. Rebholz, Kreuzlingen","HR","HR01","PUBLISHED","shab","TG"
2023-07-04,"8ff02dd3-5d1b-4a7a-ae79-517de9714fc4","Neueintragung graspit GmbH, Unterlangenegg","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"c37e32d2-76d9-442f-b2bf-1525cc041f32","Neueintragung HiFi Zurmühle GmbH, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-04,"c46d717b-c353-4b86-bb84-6cac3e6ef97b","Neueintragung Bärtschi Bestattungen AG, Zweigniederlassung Bolligen, Bolligen","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"6b4a5b84-3aaa-48f2-9b5f-46128bbc9121","Neueintragung Coiffeur Shalin, Yusef, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-04,"a845bf65-72c1-4b4b-9746-7bd0c5279b4f","Neueintragung LE Luxury Experience GmbH, Hünenberg","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"44a363ec-e2e0-46bc-9437-637b47427a66","Neueintragung Swiss Chalets Sàrl, Sion","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"0b45ae71-a132-46f8-b00b-b23d027a69c2","Neueintragung AJO IMMO SA, Chippis","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"4890ea5f-6542-4c42-8785-40144ecdf2e7","Neueintragung VeloXpress Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"4f6d5548-166e-46b0-b364-3f934a084f8d","Neueintragung Skywatt SA, Sion","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"fe40de61-0cb4-4790-8d9a-f802d63ad0b4","Neueintragung Collomb Transports Sàrl, La Chaux-de-Fonds","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"63022b65-1e89-4eff-85fc-84aa293c1399","Neueintragung Denner Partenaire Vétroz Sàrl, Vétroz","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"07f43348-8162-4bd5-a761-59c642244057","Neueintragung Capital Cognition SA, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"06dc8cb0-40d1-4b9b-a7ba-fa04584957b6","Neueintragung Alpify Group Sàrl, Neuchâtel","HR","HR01","PUBLISHED","shab","NE"
